2023-10-05 08:12:48,754 INFO log :: GET | 127.0.0.1:8000/user/api/v1/login/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-05 08:17:19,879 INFO log :: GET | 127.0.0.1:8000/api/v1/resource/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-05 08:17:22,544 INFO log :: GET | 127.0.0.1:8000/api/v1/resource/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-05 08:18:50,904 INFO log :: POST | 127.0.0.1:8000/user/api/v1/login/ | application/json | curl/7.68.0
2023-10-05 08:21:24,907 INFO log :: POST | 127.0.0.1:8000/user/api/v1/login/ | application/json | curl/7.68.0
2023-10-05 08:23:30,893 INFO log :: GET | 127.0.0.1:8000/api/api/resource | text/plain | curl/7.68.0
2023-10-05 08:29:37,147 INFO log :: GET | 127.0.0.1:8000/api/api/resource/ | text/plain | curl/7.68.0
2023-10-05 08:30:04,716 INFO log :: GET | 127.0.0.1:8000/api/v1/resource/ | text/plain | curl/7.68.0
2023-10-05 09:53:00,814 INFO log :: GET | 127.0.0.1:8000/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-05 09:53:58,030 INFO log :: GET | 127.0.0.1:8000/user/api/v1/profile/ | text/plain | curl/7.68.0
2023-10-05 09:54:29,159 INFO log :: GET | 127.0.0.1:8000/user/api/v1/profile/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-05 09:54:34,161 INFO log :: GET | 127.0.0.1:8000/user/api/v1/profile | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-05 09:54:34,171 INFO log :: GET | 127.0.0.1:8000/user/api/v1/profile/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-05 09:56:18,625 INFO log :: GET | 127.0.0.1:8000/user/v1/profile/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-05 09:56:34,863 INFO log :: GET | 127.0.0.1:8000/user/api/v1/profile/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-05 09:59:22,375 INFO log :: GET | 127.0.0.1:8000/user/api/v1/profile/ | text/plain | curl/7.68.0
2023-10-05 10:03:59,311 INFO log :: GET | 127.0.0.1:8000/user/api/v1/profile/ | text/plain | curl/7.68.0
2023-10-05 10:04:21,368 INFO log :: GET | 127.0.0.1:8000/user/api/v1/profile/ | text/plain | curl/7.68.0
2023-10-05 10:11:53,425 INFO log :: GET | 127.0.0.1:8000/user/api/v1/profile/ | text/plain | curl/7.68.0
2023-10-05 10:12:27,556 INFO log :: GET | 127.0.0.1:8000/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-05 10:12:48,953 INFO log :: GET | 127.0.0.1:8000/user/api/v1/profile/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-05 10:16:00,769 INFO log :: GET | 127.0.0.1:8000/user/api/v1/profile/ | text/plain | curl/7.68.0
2023-10-05 10:16:40,716 INFO log :: GET | 127.0.0.1:8000/user/api/v1/profile/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-05 10:16:41,227 INFO log :: GET | 127.0.0.1:8000/user/api/v1/profile/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-05 11:39:56,307 INFO log :: GET | 127.0.0.1:8000/api/v3/category/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
2023-10-05 11:41:02,023 INFO log :: GET | 127.0.0.1:8000/api/v3/category/ | text/plain | curl/7.68.0
2023-10-05 11:43:28,351 INFO log :: POST | 127.0.0.1:8000/api/v3/category/ | application/json | curl/7.68.0
2023-10-05 11:44:27,680 INFO log :: GET | 127.0.0.1:8000/user/api/v1/login/ | text/plain | Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36
